ProductCode,Name,Category,Brand,Type,FixedAssetType,CostingMethod,Length,Width,Height,Weight,CartonLength,CartonWidth,CartonHeight,CartonInnerQuantity,CartonQuantity,CartonVolume,WeightUnits,DimensionUnits,Barcode,MinimumBeforeReorder,ReorderQuantity,DefaultLocation,LastSuppliedBy,SupplierProductCode,SupplierProductName,SupplierFixedPrice,PriceTier1,PriceTier2,PriceTier3,PriceTier4,PriceTier5,PriceTier6,PriceTier7,PriceTier8,PriceTier9,PriceTier10,AssemblyBOM,AutoAssemble,AutoDisassemble,DropShip,DropShipSupplier,AverageCost,DefaultUnitOfMeasure,InventoryAccount,RevenueAccount,ExpenseAccount,COGSAccount,ProductAttributeSet,AdditionalAttribute1,AdditionalAttribute2,AdditionalAttribute3,AdditionalAttribute4,AdditionalAttribute5,AdditionalAttribute6,AdditionalAttribute7,AdditionalAttribute8,AdditionalAttribute9,AdditionalAttribute10,DiscountName,ProductFamilySKU,ProductFamilyName,ProductFamilyOption1Name,ProductFamilyOption1Value,ProductFamilyOption2Name,ProductFamilyOption2Value,ProductFamilyOption3Name,ProductFamilyOption3Value,CommaDelimitedTags,StockLocator,PurchaseTaxRule,SaleTaxRule,Status,Description,ShortDescription,Sellable,PickZones,AlwaysShowQuantity,WarrantySetupName,InternalNote,ProductionBOM,MakeToOrderBom,QuantityToProduce,IsAccountingDimensionEnabled,DimensionAttribute1,DimensionAttribute2,DimensionAttribute3,DimensionAttribute4,DimensionAttribute5,DimensionAttribute6,DimensionAttribute7,DimensionAttribute8,DimensionAttribute9,DimensionAttribute10,HSCode,CountryOfOrigin
"3374","NEW MOL 600 X 60-45","Printing","Seaga",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"1509",0.0000,0.0000,Main,J L Lennard Pty Ltd,"1509","",23.1000000,45.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,23.1000,Each,640: Stock on Hand (Dear),,,300: COGS (Seaga),"Product Additional Attributes","DC-NM600-60-45","","","","","","False","FALSE","","","","","","","","","","","","Obsolete","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"3372","NEW MOL 600x25-20","Printing","Seaga",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"",0.0000,0.0000,Main,,"","",0.0000000,40.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,23.1000,Each,640: Stock on Hand (Dear),,,300: COGS (Seaga),"Product Additional Attributes","DC-NM600-25-20","","","","","","False","FALSE","","","","","","","","","","","","Obsolete","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"3366","NEW MOL 700mm x 50-40 GTO46/52","Printing","Seaga",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"27",0.0000,0.0000,Main,Currie Group,"27","",27.3000000,64.5500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,Each,640: Stock on Hand (Dear),,,300: COGS (Seaga),"Product Additional Attributes","DC-NM46/52","","","","","","False","TRUE","","","","","","","","","","","","Obsolete","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"11964","NEW MOL ROLL 45/35 10m","Printing","Seaga",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"1627",0.0000,0.0000,Main,J L Lennard Pty Ltd,"1627","",138.6000000,277.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,231.0000,Roll,640: Stock on Hand (Dear),,,300: COGS (Seaga),"Product Additional Attributes","DC-NM45/35-10","","","","","","False","FALSE","","","","","","","","","","","","Obsolete","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"3368","NEW MOL ROLL 50/40  27m","Printing","Seaga",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"27",0.0000,0.0000,Main,Pavan Forniture Grafiche S.P.A,"27","",382.3100000,878.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,809.8000,Roll,640: Stock on Hand (Dear),,,300: COGS (Seaga),"Product Additional Attributes","DC-NM50/40-27","","","","","","False","FALSE","","","","","","","","","","","","Obsolete","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"43589","New Released RotaNext Software Update","Machinery, Parts & Service","Seaga",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"SERVI-RN Software Update",0.0000,0.0000,Main,SERVIFORM s.r.l. (ProForm Euro),"VERSIONE_ATTUALE","",320.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,Each,640: Stock on Hand (Dear),,,300: COGS (Seaga),"Product Additional Attributes","SERVI-RN Software Update","","","","","","False","FALSE","","","","","","","","","","","","Machinery & Service,Machinery,Not Stocked","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"5229","Nick Grinder Electric 240V","Diecutting","Seaga",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"DM0408",0.0000,0.0000,Main,Partwell Ltd,"DM0408","",393.1200000,1200.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,Each,640: Stock on Hand (Dear),,,300: COGS (Seaga),"Product Additional Attributes","RT-NICKGRINDER-EL","","","","","","False","FALSE","","","","","","","","","","","","Creasing Matrix Cutter and Accessories,Not Stocked","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"5224","NICK GRINDER PNEUMATIC","Diecutting","Seaga",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"",0.0000,0.0000,Main,Channel Creasing Matrix Ltd,"","",300.0000000,1750.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,Each,640: Stock on Hand (Dear),,,300: COGS (Seaga),"Product Additional Attributes","RT-NICKGRINDER-PN","","","","","","False","FALSE","","","","","","","","","","","","Diecutting Manual Equipment,Not Stocked","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"8901","NICKING CHISEL 0.25mm","Diecutting","Seaga",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"YNC025MM",0.0000,0.0000,Main,JNL Manufacturing,"YNC025MM","",10.0000000,123.7500,0.0000,0.0000,131.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,Each,640: Stock on Hand (Dear),,,300: COGS (Seaga),"Product Additional Attributes","ACC-NCKCHIS0.25","","","","","","False","FALSE","","","","","","","","","","","","Nicking Equipment and Tools,Not Stocked","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"8985","NICKING CHISEL 0.3mm","Diecutting","Seaga",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"YNC03MM",0.0000,0.0000,Main,JNL Manufacturing,"YNC03MM","",13.5000000,55.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,44.4043,Each,640: Stock on Hand (Dear),,,300: COGS (Seaga),"Product Additional Attributes","ACC-NCKCHIS0.3","","True","","","False","False","FALSE","","","","","","","","","","","","Nicking Equipment and Tools,Not Stocked","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"981","NICKING CHISEL 0.4mm","Diecutting","Seaga",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"YNC04MM",0.0000,0.0000,Main,JNL Manufacturing,"YNC04MM","",13.5000000,55.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,44.4043,Each,640: Stock on Hand (Dear),,,300: COGS (Seaga),"Product Additional Attributes","ACC-NCKCHIS0.4","","True","","","","False","FALSE","","","","","","","","","","","","Nicking Equipment and Tools,Stocked","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"982","NICKING CHISEL 0.5mm","Diecutting","CITO",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"BIA00005",0.0000,0.0000,Main,JNL Manufacturing,"YNC05MM","",13.5000000,55.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,44.4043,Each,640: Stock on Hand (Dear),,,300: COGS (Seaga),"Product Additional Attributes","ACC-NCKCHIS0.5","","","False","","False","False","FALSE","","","","","","","","","","","","Nicking Equipment and Tools,Stocked","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"983","NICKING CHISEL 0.6mm","Diecutting","Seaga",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"YNC06MM",0.0000,0.0000,Main,JNL Manufacturing,"YNC06MM","",13.5000000,55.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,21.2100,Each,640: Stock on Hand (Dear),,,300: COGS (Seaga),"Product Additional Attributes","ACC-NCKCHIS0.6","","true","false","","false","false","FALSE","","","","","","","","","","","","Nicking Equipment and Tools,Stocked","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"984","NICKING CHISEL 0.7mm","Diecutting","Seaga",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"YNC07MM",0.0000,0.0000,Main,JNL Manufacturing,"YNC07MM","",13.5000000,55.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,Each,640: Stock on Hand (Dear),,,300: COGS (Seaga),"Product Additional Attributes","ACC-NCKCHIS0.7","","","","","","False","FALSE","","","","","","","","","","","","Nicking Equipment and Tools,Not Stocked","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"985","NICKING CHISEL 0.8mm","Diecutting","Seaga",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"YNC08MM",0.0000,0.0000,Main,JNL Manufacturing,"YNC08MM","",13.5000000,55.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,21.5800,Each,640: Stock on Hand (Dear),,,300: COGS (Seaga),"Product Additional Attributes","ACC-NCKCHIS0.8","","","False","","False","False","FALSE","","","","","","","","","","","","Nicking Equipment and Tools,Stocked","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"986","NICKING CHISEL 0.9mm","Diecutting","Seaga",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"YNC09MM",0.0000,0.0000,Main,Channel Creasing Matrix Ltd,"YNC09MM","",35.0000000,55.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,23.4800,Each,640: Stock on Hand (Dear),,,300: COGS (Seaga),"Product Additional Attributes","ACC-NCKCHIS0.9","","","","","","False","FALSE","","","","","","","","","","","","Nicking Equipment and Tools,Not Stocked","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"987","NICKING CHISEL 1.0mm","Diecutting","Seaga",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"YNC10MM",0.0000,0.0000,Main,JNL Manufacturing,"YNC10MM","",13.5000000,55.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,21.8100,Each,640: Stock on Hand (Dear),,,300: COGS (Seaga),"Product Additional Attributes","ACC-NCKCHIS1.0","","","","","","False","FALSE","","","","","","","","","","","","Nicking Equipment and Tools,Stocked","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"8902","NICKING CHISEL 2.0mm","Diecutting","Seaga",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"YNC20MM",0.0000,0.0000,Main,JNL Manufacturing,"YNC20MM","",13.5000000,55.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,45.3300,Each,640: Stock on Hand (Dear),,,300: COGS (Seaga),"Product Additional Attributes","ACC-NCKCHIS2.0","","","","","","False","FALSE","","","","","","","","","","","","Nicking Equipment and Tools,Not Stocked","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"8903","NICKING CHISEL 3.0mm","Diecutting","Seaga",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"YNC30MM",0.0000,0.0000,Main,JNL Manufacturing,"YNC30MM","",13.5000000,55.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,19.9600,Each,640: Stock on Hand (Dear),,,300: COGS (Seaga),"Product Additional Attributes","ACC-NCKCHIS3.0","","","","","","False","FALSE","","","","","","","","","","","","Nicking Equipment and Tools,Stocked","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"14433","Nicking Chisel Holder","Diecutting","Seaga",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"280002",0.0000,0.0000,Main,Bar-Plate,"280002","",33.1100000,94.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,Each,640: Stock on Hand (Dear),,,300: COGS (Seaga),"Product Additional Attributes","ACC-NCKCH-HOLDER","","","","","","False","FALSE","","","","","","","","","","","","Creasing Matrix Cutter and Accessories,Not Stocked","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"10589","Nicking Chisel Set Complete with Holder and .02"".03""&.04"" tips","Diecutting","Seaga",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"280001K",0.0000,0.0000,Main,Bar-Plate,"280001K","",62.1700000,157.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,91.3500,Each,640: Stock on Hand (Dear),,,300: COGS (Seaga),"Product Additional Attributes","ACC-NCKCH-SET3","","","","","","False","FALSE","","","","","","","","","","","","Obsolete","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"14434","NICKING CHISEL TIP (SUITS HOLDER) 0.25mm","Diecutting","Seaga",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"280025",0.0000,0.0000,Main,Bar-Plate,"280025","",11.3900000,20.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,Each,640: Stock on Hand (Dear),,,300: COGS (Seaga),"Product Additional Attributes","ACC-NCKCH-0.25","","","","","","False","FALSE","","","","","","","","","","","","Creasing Matrix Cutter and Accessories,Not Stocked","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"8907","NIKKA COATED SPRAY POWDER COATED 20-40mic","Printing","Seaga",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"NIKKA-AS200",0.0000,0.0000,Main,Dic International (usage),"NIKKA-AS200","",10.0000000,16.8500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,7.5000,KG,640: Stock on Hand (Dear),,,300: COGS (Seaga),"Product Additional Attributes","SP-NIKKA-AS200","","","","","","False","FALSE","","","","","","","","","","","","Obsolete","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"5335","NIKKA SPRAY POWDER REGULAR 30-50mic 1KG","Printing","Seaga",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"NIKKA-CD30",0.0000,0.0000,Main,Dic International (usage),"NIKKA-CD30","",12.4800000,24.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,12.4800,KG,640: Stock on Hand (Dear),,,300: COGS (Seaga),"Product Additional Attributes","SP-NIKKA-CD30","","","False","","False","False","FALSE","","","","","","","","","","","","","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"NU222BL","Nikki quilted bag - Black Iris","Rhino Rhino","Nuuroo",Stock,,FIFO,22.0000,10.0000,27.0000,0.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"5715240000000",0.0000,0.0000,Main,Nuuroo,"NU222BL","Nikki quilted bag - Black Iris",10.6100000,72.6800,39.9700,0.0000,0.0000,0.0000,0.0000,50.8800,39.9700,0.0000,41.9700,No,No,No,No Drop Ship,,19.3758,Each,640: Stock on Hand (Dear),220: Sales - Consumer,,320: COGS (Rhino),"Sales Additional Attributes","4","All prices listed are exclusive of GST","","","","","","","","","","","","","","","","","","Travel, NEW","","","",DEPRECATED,"QUILTED BACKPACK FOR CHILDREN
Nikki backpack is made in a spacious size, so there is room for everything you need for a trip to kindergarten or a weekend with the grandparents.
The backpack is made of 100% recycled polyester, and with padding in the back and chest strap on the chest.","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
